Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
84516,2ROJOb98GorxStuOuZWcGd,derek & the dominos,layla and other assorted love songs (remastered 2010),have you ever loved a woman?,56,412960,False,0.303,0.648,0,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,3,psych-rock
84517,70n84e5xRJbyIlXOJ0t8X3,the guess who,let's go,black bird,55,145226,False,0.604,0.337,6,-13.08,1,0.0283,0.923,0.338,0.113,0.39,95.205,4,psych-rock
84518,0EkRiaSjVR6njfczmpMd8P,chicano batman,cycles of existential rhyme,fantasía,33,139680,False,0.593,0.419,1,-7.228,1,0.0263,0.182,0.0205,0.123,0.412,110.628,4,psych-rock
84519,3XC7Jd6SfrQYKZJ6inyRHK,the animals,most of the animals,house of the rising sun,64,269906,False,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,psych-rock
84520,1jOLTO379yIu9aMnCkpMQl,the beatles,abbey road (remastered),you never give me your money - remastered 2009,58,242973,False,0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,3,psych-rock
84521,5PffgchZakXQs8Err8EsXw,cem karaca,haykırış,kara sevda,32,258626,False,0.367,0.756,2,-7.948,0,0.0333,0.0617,0.695,0.274,0.84,93.913,4,psych-rock
84522,79q7xFOodcfIVbpNHjE2gB,deep purple,deepest purple: the very best of deep purple,highway star,50,367946,False,0.252,0.874,9,-6.596,0,0.0602,0.00307,0.014,0.122,0.377,172.804,4,psych-rock
84523,4BRkPBUxOYffM2QXVlq7aC,the beatles,revolver (remastered),taxman - remastered 2009,58,158853,False,0.469,0.596,7,-8.348,1,0.0749,0.0101,0.0,0.321,0.783,133.586,4,psych-rock
84524,6Uf8ZC3ZTEl4DAtYDyBpen,cem karaca,"cem karaca'nın apaşlar, kardaşlar, moğollar, ferdy kleine'a teşekkürleriyle",bir of çeksem,31,206866,False,0.363,0.652,9,-10.658,0,0.0593,0.812,0.0143,0.127,0.754,117.783,4,psych-rock
84525,41vwUZryPYjNSzoXiBaaQ7,cem karaca,"cem karaca anısına, vol. 3",kazak abdal,31,109226,False,0.58,0.881,0,-9.447,1,0.052,0.7,1.81e-05,0.0425,0.874,119.484,4,psych-rock
84526,59BweHnnNQc5Y55WO30JuK,vashti bunyan,some things just stick in your mind,train song,50,135360,False,0.576,0.382,4,-9.98,0,0.0361,0.888,0.000555,0.132,0.55,102.575,4,psych-rock
84527,37PW3wtNKS20b9gUicwqfb,pink floyd,animals (2018 remix),pigs (three different ones) - 2018 remix,52,686640,True,0.423,0.407,4,-13.359,0,0.0389,0.00586,0.498,0.41,0.368,132.588,4,psych-rock
84528,5E3BVY66TEDexFutOO5GeS,the beatles,rubber soul (remastered),i'm looking through you - remastered 2009,58,146386,False,0.667,0.498,1,-11.027,1,0.0364,0.00772,0.0,0.0481,0.774,85.843,4,psych-rock
84529,6eT2fNwiVD04D3R4uP5qOv,steely dan,can't buy a thrill,only a fool would say that,63,176266,False,0.803,0.531,0,-11.967,1,0.0348,0.712,0.0,0.197,0.965,130.05,4,psych-rock
84530,19aQau4K06guONwJ3vTmEY,cem karaca,nerde kalmıştık,sen duymadın,31,184320,False,0.713,0.751,7,-11.793,1,0.0738,0.197,0.0,0.0807,0.602,104.034,4,psych-rock
84531,3PydQylzb5E2XDLQS0UIbf,cem karaca,bindik bir alamete,yolumuz gurbete düştü,31,357642,False,0.584,0.902,9,-6.129,1,0.0731,0.00477,1.52e-05,0.18,0.636,113.984,4,psych-rock
84532,5qBqBdfTEIWJwAS0Jm2F5R,the byrds,turn! turn! turn!,turn! turn! turn! (to everything there is a season),64,229360,False,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,4,psych-rock
84533,4JYPakonntkW7bKp8w5Zy6,tiger army,iii: ghost tigers rise,wander alone,31,224066,False,0.426,0.969,2,-3.247,1,0.0527,0.000602,0.00281,0.415,0.632,108.851,4,psych-rock
84534,573Z2Dty5epeNgKsgoDOlr,deep purple,deep purple in rock (anniversary edition),child in time - 1995 remaster,57,613440,False,0.344,0.497,9,-9.295,0,0.0366,0.0167,0.453,0.108,0.356,127.707,4,psych-rock
84535,47bXIv24jthL4vzZy3j7CY,cream,disraeli gears (deluxe edition),strange brew,60,166280,False,0.603,0.563,2,-9.932,1,0.0283,0.47,1.04e-05,0.29,0.642,106.431,4,psych-rock
84536,1xUrARGhggaxXG6gBsB5NH,cem karaca,cem karaca koleksiyon,ay karanlık,31,185160,False,0.36,0.745,9,-5.07,0,0.0347,0.00028,0.0713,0.212,0.695,99.761,3,psych-rock
84537,6fT8LXtNA1JxpqifsNAoLx,barış manço,"mançoloji, vol. 1",nazar eyle,31,193619,False,0.73,0.507,7,-9.102,0,0.0308,0.583,0.0,0.109,0.936,129.907,5,psych-rock
84538,3jXsEA9Gyo7QDyho6YoQ6S,eric burdon,the curse of hobbes house the ultimate fantasy playlist,we gotta get out of this place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,psych-rock
84539,7aLVYBUwcDsd1XBNrBj4ko,eric burdon,love between fairy and devil the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84540,1efXqlqA5jfPVZM0zCTBKY,eric burdon,synchronic the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84541,4nXYkqCZ3MEvF7v9BYuHOO,eric burdon,dune 2 - the complete fantasy playlist,we gotta get out of this place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,psych-rock
84542,0T2py5PXPCXu7DmJpKzbNf,eric burdon,remnant from the ashes the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84543,5KsFfEXWbddaODkBr4Er3D,eric burdon,apex - the complete fantasy playlist,we gotta get out of this place,0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,psych-rock
84544,2GKvSb11LvOsZWkuSqlhqe,eric burdon,east new york the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84545,0ObYro4HQ2PIGdQ2DMQmeZ,eric burdon,biomutant martial combat the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84546,2sl3IH88HXKZtimRoW4oVb,eric burdon,treasures of the aegean the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84547,7LFjR00hYqMp5TzC4Y8ghA,eric burdon,heliborne the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84548,1yoMdigYCXY5UrhTbGNEJp,eric burdon,disciples liberation the ultimate fantasy playlist,don't let me be misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,psych-rock
84549,2vDSWh8Tq5MqFZXZchxAXU,strawberry alarm clock,(60's) sixties collected volume 2,incense and peppermints - stereo version,0,167933,False,0.47,0.737,9,-8.902,1,0.0295,0.062,0.0,0.15,0.746,132.589,4,psych-rock
84550,5FnpXVgDOk2sLT58qM22Of,the beatles,the beatles (remastered),julia - remastered 2009,54,176666,False,0.512,0.0953,2,-16.082,1,0.0304,0.828,0.000268,0.117,0.193,134.706,4,psych-rock
84551,4jByWjGKnLvbd2YZTOcHep,mild high club,timeline,note to self,56,140000,False,0.707,0.379,10,-9.93,0,0.0331,0.406,0.000746,0.19,0.677,98.171,4,psych-rock
84552,6MOEQCtAWNSCmvg3SFKF5y,donovan,sunshine superman,season of the witch,65,293933,False,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,4,psych-rock
84553,0B6oBwvkyLptGexpwJVz7c,crumb,ice melt,balloon,59,185746,False,0.459,0.649,1,-7.555,0,0.0295,0.000712,0.586,0.296,0.347,123.201,4,psych-rock
84554,6iFwcRQsGBmW4paSWz5phj,pond,the weather,sweep me off my feet,45,209093,False,0.411,0.806,7,-3.836,0,0.0402,0.000264,1.08e-05,0.694,0.202,100.157,4,psych-rock
84555,2g3JAKjKruTL40VffoGLmg,the doors,morrison hotel,blue sunday,56,132949,False,0.357,0.331,5,-11.66,1,0.0294,0.61,0.0396,0.0952,0.147,150.315,4,psych-rock
84556,3QaULt6mFjXbmU1O8chake,pond,man it feels like space again,holding out for you,52,283394,False,0.379,0.86,11,-6.086,1,0.0439,0.000391,0.183,0.412,0.407,128.213,4,psych-rock
84557,7wBMSC2iKZovFk0IjcVIEy,deerhunter,microcastle,agoraphobia,48,202640,False,0.579,0.942,4,-6.88,1,0.0354,0.0303,0.82,0.655,0.394,120.059,4,psych-rock
84558,6RLamblbol3mlLQVmLt9X6,replikas,köledoyuran,seyyah,31,235000,False,0.534,0.744,2,-9.455,1,0.0337,0.0572,0.000202,0.166,0.344,100.721,4,psych-rock
84559,6vUssnJuFxgw1EFG717Kd5,the zombies,odessey & oracle_ 30th anniversary edition,this will be our year [mono],45,129160,False,0.4,0.516,9,-9.317,1,0.0316,0.779,2.38e-05,0.204,0.522,145.544,3,psych-rock
84560,2dxfyqdrI8XVOT3H1YcOsU,pink floyd,the division bell,a great day for freedom,49,256986,False,0.386,0.348,0,-12.239,1,0.0291,0.626,0.00123,0.236,0.265,84.376,3,psych-rock
84561,0MfMViYWUncklO2ULTW2jl,the doors,waiting for the sun (50th anniversary deluxe edition),five to one - 2018 remaster,33,265106,False,0.591,0.389,7,-13.865,1,0.0462,0.251,0.0,0.043,0.686,88.104,4,psych-rock
84562,32may5wXbW4koOYwWgoVKu,cem karaca;moğollar,2.2.1973 ankara,i̇htiyar oldum,30,257277,False,0.607,0.305,2,-15.432,0,0.0321,0.0153,0.0467,0.203,0.53,108.901,5,psych-rock
84563,3gwRWIbr5ycEVLIAXrWaw7,the beatles,let it be (remastered),i've got a feeling - remastered 2009,57,217560,False,0.44,0.609,2,-8.824,1,0.0358,0.0715,0.0,0.582,0.364,165.156,4,psych-rock
84564,2KOt2JrCB720UxIbyzweQo,the beach boys,spirit of america,barbara ann,63,133893,False,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,4,psych-rock
84565,3l5R0ltI7UufbrjK6Kj0Nv,the doors,waiting for the sun (50th anniversary deluxe edition),"hello, i love you - 2018 remaster",34,136173,False,0.63,0.524,2,-13.34,1,0.0391,0.00921,0.0,0.0933,0.961,118.187,4,psych-rock
84566,2gTnu5RZNVFVnWdjLnyUA5,pink floyd,the wall,nobody home,54,203360,False,0.251,0.148,0,-21.056,1,0.0432,0.713,0.432,0.106,0.0569,206.542,4,psych-rock
84567,6sUVOYnfCU5yLS4R7Liwk8,cem karaca,anadolu rock efsaneleri,bu son olsun,30,168000,False,0.447,0.73,4,-2.528,0,0.0365,0.749,0.000252,0.137,0.712,94.799,1,psych-rock
84568,00oZhqZIQfL9P5CjOP6JsO,the beatles,revolver (remastered),tomorrow never knows - remastered 2009,57,179546,False,0.38,0.829,5,-6.105,1,0.0405,8.4e-05,0.00208,0.342,0.0534,125.887,4,psych-rock
84569,5U94kDnOenuSxzkUM6KNfh,emitt rhodes,the emitt rhodes recordings (1969-1973),lullabye,49,65773,False,0.483,0.0584,0,-21.374,1,0.0322,0.919,0.154,0.0953,0.695,97.57,4,psych-rock
84570,4BkTP4aE5K3SjKWilZ3MRn,barış manço,dağlar dağlar / barış manço klasikleri,seher vakti,30,156218,False,0.523,0.608,9,-7.785,1,0.0324,0.00948,0.0,0.206,0.766,96.583,4,psych-rock
84571,3XxBSvDZKH5YvZZjTpn6eR,jimi hendrix,are you experienced,red house,58,230360,False,0.277,0.479,5,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,4,psych-rock
84572,2zbGXr2XCcRR40R7ymEENc,jefferson airplane,surrealistic pillow,embryonic journey,58,112093,False,0.293,0.354,2,-14.026,1,0.0282,0.804,0.919,0.154,0.487,107.642,4,psych-rock
84573,6k5QsifpMWtY5ilnzBZ0u4,the hollies,confessions of the mind (expanded edition),he ain't heavy he's my brother - 1998 remaster,61,262266,False,0.304,0.421,7,-7.769,1,0.0293,0.46,4.03e-05,0.163,0.216,75.928,4,psych-rock
84574,3Z4ZuDrY684IFTBz2ze708,the spencer davis group,gimme some lovin' / blues in f,gimme some lovin' - single mix,64,178840,False,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,4,psych-rock
84575,54qG9hpUjLgkgTJQ9qvB1P,badfinger,magic christian music (remastered 2010 / deluxe edition),dear angie - remastered 2010,58,160906,False,0.633,0.417,1,-9.11,0,0.0265,0.3,3.06e-06,0.114,0.506,81.976,4,psych-rock
84576,2uXkW8uJcOIhlbUatEPLPs,the sonics,here are the sonics,have love will travel,56,160400,False,0.506,0.948,10,-5.626,1,0.105,0.727,0.0,0.0904,0.934,130.195,4,psych-rock
84577,6jOfKxWSY03vmmSjNs6CM9,selda bağcan,anadolu konserleri i-ii,telli telli,32,167000,False,0.688,0.379,4,-17.929,0,0.0498,0.488,0.0,0.609,0.706,99.643,4,psych-rock
84578,58RvouNHBDM6bwKnmVfNeq,flört,bize özel,senden kalan,31,253423,False,0.672,0.714,4,-8.466,0,0.0277,0.0893,0.000597,0.155,0.593,130.01,4,psych-rock
84579,4edIMGnIt3ocTdGhWXdbDY,flört,cemiyette pişiyoruz,i̇stanbul,31,293520,False,0.506,0.541,0,-8.49,0,0.0249,0.0355,8.9e-06,0.17,0.326,95.972,4,psych-rock
84580,2YJgM8lj4u5YEZRSHSfL60,derek & the dominos,layla and other assorted love songs (remastered 2010),bell bottom blues,59,301720,False,0.404,0.695,2,-6.162,1,0.034,0.587,0.0383,0.159,0.646,133.136,4,psych-rock
84581,5OFi9CIyD6s1oENyHapK2W,pink floyd,the wall,in the flesh,54,255546,False,0.292,0.454,9,-14.89,1,0.0316,0.371,0.509,0.719,0.105,150.916,3,psych-rock
84582,71LsKf3xISiOlY1mj7FFPP,the beatles,the beatles (remastered),happiness is a warm gun - remastered 2009,58,164546,False,0.431,0.54,9,-9.6,0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,4,psych-rock
84583,15IMzu8xsqAnKUqF0k6PZh,cem karaca,"ölümsüzler, vol. 3",o leyli,31,154120,False,0.408,0.221,9,-23.524,0,0.0397,0.755,0.0464,0.119,0.44,82.168,4,psych-rock
84584,6EHuOufBeL6vk3TvVJB5qo,the beatles,please please me (remastered),please please me - remastered 2009,58,120853,False,0.527,0.48,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,4,psych-rock
84585,7jGzYUZ2Bgg8BDfYlQRfn8,the troggs,from nowhere,wild thing,65,155333,False,0.453,0.658,9,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,4,psych-rock
84586,2BD4xBLpB3pwbyNXjWkIma,dungen,ta det lugnt,du e för fin för mig,29,508213,False,0.193,0.779,5,-6.491,1,0.067,0.00369,0.191,0.0877,0.252,169.963,4,psych-rock
84587,2U2ByqoO82fnayaPzO4x2d,uriah heep,celebration,lady in black,58,330600,False,0.547,0.698,7,-7.686,1,0.0384,0.218,0.000132,0.211,0.574,87.467,4,psych-rock
84588,0yy6nOujCX3KC9ABSCBrB6,erkut taçkın,en i̇yileriyle erkut taçkın,beyaz ev,30,231173,False,0.285,0.651,1,-5.52,1,0.035,0.503,0.0,0.529,0.467,99.577,4,psych-rock
84589,0gCJkpD0RhF2rjiALLHBQL,"crosby, stills, nash & young",deja vu,almost cut my hair,59,269173,False,0.471,0.471,7,-10.483,1,0.0437,0.185,0.00927,0.164,0.575,136.829,4,psych-rock
84590,4tR3ibjr301p10ektMbt9G,barış manço,sarı çizmeli mehmet ağa,yine yol göründü,30,197638,False,0.717,0.384,4,-11.948,1,0.0366,0.825,0.0299,0.146,0.657,89.75,4,psych-rock
84591,6PUabSMXmPnZna361Wwmf7,cream,wheels of fire,crossroads - live,57,258466,False,0.391,0.756,7,-11.317,1,0.0648,0.413,0.0418,0.879,0.839,131.648,4,psych-rock
84592,5ckwOX7SVzt9OISbGkD299,tim buckley,works in progress,song to the siren - take 7,52,208400,False,0.577,0.0513,4,-21.308,1,0.033,0.845,0.000144,0.106,0.0681,68.39,4,psych-rock
84593,6WRey29v6FSsEq2yiTIiWB,the hillbilly moon explosion;mark philips,with monsters and gods,jackson,29,185933,False,0.572,0.863,5,-5.265,0,0.0465,0.00487,0.000243,0.248,0.811,141.999,4,psych-rock
84594,7BVIm4yj3PQ6MwTPwcjka6,steely dan,pretzel logic,any major dude will tell you,62,187266,False,0.684,0.416,2,-15.367,1,0.0447,0.647,0.0,0.0822,0.549,80.204,4,psych-rock
84595,1VL43Dq9OTXH4oxIBf0H9x,grinspoon,best in show,chemical heart,30,279546,False,0.473,0.661,0,-6.391,1,0.0281,0.00176,0.0,0.137,0.378,153.973,4,psych-rock
84596,0vsde7rAHzDPgC6Bpo5acP,grinspoon,guide to better living,repeat,30,198133,False,0.417,0.568,0,-6.84,1,0.0364,0.00111,0.0058,0.0986,0.619,152.164,4,psych-rock
84597,5qyHP14pcc5Pn1j6EXha3b,grateful dead,"veneta, or 8/27/72: the complete sunshine daydream concert (live)","promised land - live in veneta, oregon 8/27/72",31,203760,False,0.604,0.809,0,-9.503,1,0.0387,0.647,0.741,0.333,0.956,161.272,4,psych-rock
84598,3McI42RdYASgS0jigyagId,grateful dead,hundred year hall (live),"goin' down the road feeling bad - live at jahrhundert halle, frankfurt, germany, april 26, 1972",31,452426,False,0.396,0.526,9,-14.146,1,0.0384,0.306,0.544,0.244,0.631,170.021,4,psych-rock
84599,374BLwBG2RrEVQhTimtzZf,the guess who,the best of the guess who,hand me down world,31,201666,False,0.673,0.456,0,-13.051,1,0.0293,0.0459,9.81e-05,0.147,0.859,101.015,4,psych-rock
84600,2baEFuU0gQon0hgVRioI1o,the beatles,please please me (remastered),anna (go to him) - remastered 2009,57,177133,False,0.608,0.565,2,-11.06,1,0.0336,0.635,0.0,0.0601,0.835,109.286,4,psych-rock
84601,5KcWjNtUm8gnNEMsfAYxlt,tommy james & the shondells,anthology,draggin' the line,52,165866,False,0.68,0.519,1,-11.437,0,0.066,0.0504,1.13e-05,0.197,0.667,114.533,4,psych-rock
84602,1euKWJfJSfPhgSendPrcXb,the beatles,1 (remastered),from me to you - mono / remastered,58,116160,False,0.581,0.821,0,-4.387,1,0.0318,0.507,0.0,0.108,0.968,136.145,4,psych-rock
84603,3UHv8SSIkNUDRBUHJx3Cg6,the beatles,abbey road (super deluxe edition),oh! darling - 2019 mix,52,207146,False,0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,3,psych-rock
84604,3CPFHaVEHkkH26hAEPgMMp,the beatles,abbey road (super deluxe edition),here comes the sun - 2019 mix,53,185706,False,0.569,0.557,9,-10.208,1,0.0428,0.038,0.000228,0.136,0.292,129.101,4,psych-rock
84605,3tdGTSKS7t59q4aX4TrPTh,man,"rhinos, winos & lunatics (expanded edition)",california silks and satins - 2007 remaster,18,280906,False,0.636,0.224,11,-16.636,0,0.0273,0.673,5.28e-06,0.0875,0.113,107.083,4,psych-rock
84606,0SfIHS5x1gOCVVvnYFbw26,mild high club,timeline,windowpane,54,237300,False,0.507,0.722,1,-8.164,1,0.0239,9.91e-06,0.0483,0.132,0.303,88.998,4,psych-rock
84607,1UcgqK04vVmW8aXV2OxGiZ,unknown mortal orchestra,ii,swim and sleep (like a shark),59,165226,False,0.766,0.806,8,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.51,4,psych-rock
84608,37OBhWRMPAvFdxGaNrDg16,wolfmother,wolfmother,vagabond,41,234146,False,0.463,0.749,2,-6.631,1,0.0834,0.255,0.24,0.341,0.326,100.799,4,psych-rock
84609,5X9WaYieOyVLfwvzRptG1z,gentle giant,three friends (2011 remaster),three friends - 2011 remaster,49,182280,False,0.323,0.586,2,-8.612,1,0.0409,0.157,0.894,0.233,0.259,133.071,4,psych-rock
84610,2X9H5BokS1u5O46YpNYNsZ,the beatles,the beatles (remastered),i'm so tired - remastered 2009,55,123493,False,0.433,0.483,9,-9.422,1,0.175,0.656,2.64e-05,0.539,0.717,68.492,4,psych-rock
84611,32aV8LF9OX0Us0bjeEGF8G,barış manço,dağlar dağlar / barış manço klasikleri,kağızman,29,177535,False,0.589,0.763,2,-6.565,1,0.0367,0.158,0.0,0.143,0.903,115.111,4,psych-rock
84612,1dBubDq1rKvxmPAWN2dXmC,pink floyd,pulse (live),"shine on you crazy diamond (pts. 1-5, 7) - live",51,816733,False,0.204,0.401,7,-15.2,0,0.0372,0.211,0.000488,0.446,0.103,143.397,3,psych-rock
84613,0CaBBQsaAiRHhiLmzi7ZRp,the beatles,let it be (remastered),two of us - remastered 2009,58,216813,False,0.726,0.702,7,-10.757,1,0.032,0.0974,3.46e-05,0.239,0.931,109.114,4,psych-rock
84614,2TpAQv8el546kNSoS0Iknt,selda bağcan,yürüyorum dikenlerin üstünde,felek çakmağını üstüme çaktı,30,240512,False,0.506,0.28,5,-14.007,1,0.0352,0.835,9.97e-06,0.0741,0.567,132.991,4,psych-rock
84615,5CmGnAY7I7Ggj303HZBbkX,badfinger,straight up (remastered 2010 / deluxe edition),i'd die babe - remastered 2010,56,154413,False,0.684,0.669,7,-8.327,1,0.0366,0.00893,0.000252,0.283,0.874,126.802,4,psych-rock
84616,21cp8L9Pei4AgysZVihjSv,deep purple,deepest purple: the very best of deep purple,child in time,55,619266,False,0.331,0.34,9,-14.784,0,0.0369,0.313,0.607,0.234,0.365,126.672,4,psych-rock
84617,5zqJlEJcn0EfnvAScH8swK,the beatles,yellow submarine songtrack,all you need is love,53,226666,False,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4,psych-rock
84618,5Zyv0v4rPcrXjkaeImuodv,jimi hendrix,axis: bold as love,one rainy wish,56,221826,False,0.316,0.756,8,-6.315,1,0.1,0.294,0.429,0.351,0.332,165.963,4,psych-rock
84619,0JNZGIavoUrdup1NsgJOQs,the doors,the doors,alabama song (whisky bar),57,197400,False,0.568,0.645,5,-8.363,1,0.0416,0.543,0.0,0.191,0.901,170.676,4,psych-rock
84620,7FCiDC7ojdm19CJePq6QAe,pink floyd,the wall,vera,52,93356,False,0.179,0.162,4,-22.191,0,0.162,0.678,0.022,0.119,0.0869,34.821,4,psych-rock
84621,07QZXkXxtkjlm1GPxfH4gt,syd barrett,the madcap laughs,terrapin,45,302733,False,0.45,0.119,9,-17.16,1,0.0498,0.792,0.0,0.108,0.21,83.015,3,psych-rock
84622,3AZ5XoHdiFpiKMky6M1Gt9,silverchair,frogstomp (deluxe edition) [remastered],suicidal dream,57,192783,False,0.465,0.708,11,-6.299,0,0.0327,0.0286,1.34e-05,0.108,0.388,97.532,4,psych-rock
84623,6IWxHgVbdKyUMydhVGXRaT,canned heat,the best of canned heat,on the road again,51,206333,False,0.496,0.156,9,-17.059,1,0.0419,0.777,0.0,0.232,0.205,129.524,4,psych-rock
84624,2ytBngXS9ZnDGqYrFQ2gRy,jimmy carter and dallas county green,summer brings the sunshine,honey dew,30,287613,False,0.518,0.338,4,-11.65,0,0.029,0.8,0.00152,0.0871,0.262,137.495,4,psych-rock
84625,0Ui8KPWZbJJQ2Y0CIQuVqX,the beatles,1 (remastered),paperback writer - remastered 2015,59,138200,False,0.472,0.856,7,-6.03,1,0.0562,0.147,2.78e-06,0.595,0.841,78.696,4,psych-rock
84626,5aHHf6jrqDRb1fcBmue2kn,the beatles,abbey road (remastered),the end - remastered 2009,56,141613,False,0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,1,psych-rock
84627,3tGhRLgcCP6SIZU3tbGl7l,the beatles,revolver (remastered),got to get you into my life - remastered 2009,59,149240,False,0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,4,psych-rock
84628,4yQCgQVUIRBUnLdmXtZ0bo,steve miller band,book of dreams,winter time,51,192226,False,0.392,0.389,10,-17.604,0,0.0422,0.497,0.702,0.297,0.251,103.659,4,psych-rock
84629,0MYNeFsKpzBHwrJGfWZysV,jethro tull,aqualung (special edition),locomotive breath,60,266013,False,0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,4,psych-rock
84630,2jtUGFsqanQ82zqDlhiKIp,the beatles,abbey road (remastered),she came in through the bathroom window - remastered 2009,57,118626,False,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,4,psych-rock
84631,3eTyKCPNAILqn6yMZQFgmr,deep purple,original album classics,sometimes i feel like screaming,42,449133,False,0.467,0.704,0,-8.313,1,0.0293,0.00623,0.107,0.0861,0.188,89.658,4,psych-rock
84632,2BydLQAh7CUIFvSEqAMc4x,sly & the family stone,fresh,if you want me to stay,67,180493,False,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,4,psych-rock
84633,3R699tPWK6s35Nf6BTNuW0,navicula,love bomb,ingin kau datang,31,272474,False,0.587,0.874,2,-4.06,1,0.0436,0.00656,7.02e-05,0.0921,0.426,134.936,4,psych-rock
84634,5lc9L9FeLBwlJPgEbq9uEw,funkadelic,maggot brain,can you get to that,63,169856,False,0.681,0.897,8,-5.44,1,0.0874,0.672,0.0,0.1,0.852,140.803,4,psych-rock
84635,6VeUyLo2bAyN7QYD4Hkybm,flört,demli,eski dostum,30,186360,False,0.713,0.839,4,-7.648,0,0.0544,0.00686,0.0,0.393,0.929,140.925,4,psych-rock
84636,5HS9wef9NwgDLjQPfHyIjz,barış manço,estağfurullah ne haddimize!,geçti dost kervanı,30,257799,False,0.544,0.247,7,-17.118,0,0.0348,0.881,0.000699,0.087,0.416,94.426,3,psych-rock
84637,4KRgqwb4kvBuTz1utbYxfb,the beatles,revolver (remastered),and your bird can sing - remastered 2009,57,120493,False,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,4,psych-rock
84638,0905H4LfLonSixp936vTHK,grateful dead,"to terrapin: may 28, 1977 hartford, ct (live)","terrapin station - live at hartford, ct, may 28, 1977",30,666280,False,0.488,0.456,9,-9.902,0,0.0342,0.576,0.00236,0.442,0.496,135.056,4,psych-rock
84639,18a9EGG4xhRELv7bgAw5hb,steely dan,pretzel logic,rikki don't lose that number,64,271093,False,0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,4,psych-rock
84640,4vzcpiZFytPoWATEULjzNZ,grinspoon,"thrills, kills and sunday pills",hold on me,30,165240,False,0.499,0.868,9,-3.792,0,0.0447,0.00061,0.000115,0.364,0.696,143.058,4,psych-rock
84641,2c1ccPqUnFYD8W7LY65bKG,deep purple,deep purple in rock (anniversary edition),black night - 1995 remaster,56,209400,False,0.507,0.886,9,-8.889,1,0.0873,0.0546,0.363,0.0919,0.826,134.719,4,psych-rock
84642,4PPwkLq2ld1k09Bl5NkyZB,frank zappa,apostrophe('),uncle remus,58,169600,False,0.484,0.66,0,-11.163,1,0.0358,0.034,0.0812,0.0893,0.742,78.591,4,psych-rock
